model_mode,num_clips,mean_future_mse,mean_future_mae,mean_future_psnr,mean_future_global_ssim,mean_context_mse,mean_context_psnr,mean_generated_future_laplacian_sharpness,mean_sharpness_ratio_generated_over_reference,mean_fft_high_frequency_energy_ratio_generated_over_reference,mean_motion_ratio_generated_over_reference,mean_low_frequency_motion_ratio_generated_over_reference,mean_temporal_delta_error_mae,mean_low_frequency_temporal_delta_error_mae,mean_boundary_mae_ratio_generated_over_reference,mean_copy_leakage_ratio_min_context_over_future,method_key,checkpoint_step,future_fvd_style,rank,source_table,method_label,fvd_future,fvd_backend,fvd_num_videos,fvd_num_frames,fvd_size
v4_main_notext_step007000,5,2450.70481262207,27.07751226425171,17.214797410371396,0.6508401874429219,53.37875099182129,31.512770781613323,49.49154109954834,0.23158291255605318,0.7380888381651536,0.6450130714403992,0.6403290465476398,9.07686381340027,9.066572284698486,0.6689264126993653,0.9923477918349363,v4_main_notext,7000,86.37840260538752,,final_h100_v4,,,,,,
v4_main_notext_step007992,5,2429.8747650146483,26.97073402404785,17.220324460902344,0.6512424393440132,53.42549514770508,31.50973705619551,49.67229461669922,0.2327276842900928,0.741310651809105,0.6461026439009976,0.6412987708765298,9.086862182617187,9.081010007858277,0.6739365258866241,0.994731199289961,v4_main_notext,7992,84.26703721079667,,final_h100_v4,,,,,,
v4_main_text_step000000,5,2389.4769592285156,27.174322414398194,17.14545355558652,0.7004538011966432,53.95093193054199,31.47873149139201,87.89852561950684,0.39042122873721935,0.987178699429984,0.7238372385345657,0.7172423316209671,9.358880519866943,9.334001684188843,0.7171150564944753,1.064413321512141,v4_main_text,0,74.27028462520934,,final_h100_v4,,,,,,
v4_main_text_step000100,5,2388.144403076172,27.164011001586914,17.151112783860647,0.7008716734415875,53.87742614746094,31.486367941599163,88.06663818359375,0.3894566677359024,0.9860361784923841,0.722920113653676,0.7169954227990429,9.360651063919068,9.337531185150146,0.7127176314282496,1.0655585928644031,v4_main_text,100,77.47976629869726,,final_h100_v4,,,,,,
v4_main_text_step000250,5,2390.34108581543,27.169254302978516,17.141100413883052,0.7003580042665222,53.937934494018556,31.48101898374174,87.35902252197266,0.3884684424870589,0.9860332869840824,0.7229234808358844,0.7166231550862805,9.350270462036132,9.326705169677734,0.7038423962571769,1.0653346421205487,v4_main_text,250,74.8669602988393,,final_h100_v4,,,,,,
v4_main_text_step000500,5,2389.2996002197265,27.161918067932127,17.149615563191794,0.7004701871068453,53.97695121765137,31.477268575378798,87.61198825836182,0.3889513592174257,0.9875936055815199,0.7227635260264582,0.7162823465635852,9.351630783081054,9.326343774795532,0.7044861708900647,1.0665727288030094,v4_main_text,500,77.0030716391177,,final_h100_v4,,,,,,
v4_main_text_step000750,5,2387.9901580810547,27.175396728515626,17.150214295523774,0.7009171857004607,53.866264724731444,31.487728361103716,87.71644325256348,0.38965211924426796,0.9873823148716232,0.7228032435115265,0.7169726880010222,9.357574605941773,9.335419178009033,0.7221220776175297,1.065488959622937,v4_main_text,750,76.4291687600506,,final_h100_v4,,,,,,
v4_main_text_step001000,5,2389.9289672851564,27.172464179992676,17.142566333913344,0.7007617921081588,53.9529052734375,31.479419088542915,87.38558101654053,0.38932959427975844,0.989240329393424,0.7232689860196773,0.717312302885315,9.353429460525513,9.332828521728516,0.7091017387982135,1.064920842445589,v4_main_text,1000,76.3102538180153,,final_h100_v4,,,,,,
v4_main_text_step001500,5,2390.30693359375,27.16117811203003,17.146011442625316,0.7007864149736276,53.90137252807617,31.48540900861888,87.64282855987548,0.389919679275355,0.9893317988147068,0.7240787222060844,0.7184023468343637,9.358199453353881,9.335941219329834,0.7179551628331338,1.0662746114857058,v4_main_text,1500,76.0703569485323,,final_h100_v4,,,,,,
v4_main_text_step002000,5,2389.0393096923826,27.169621562957765,17.14861658287392,0.7009355850660398,53.94434509277344,31.48022602992708,87.88000659942627,0.3914092894809607,0.9901996396684749,0.7224455804416376,0.7162504841545846,9.35286512374878,9.332739305496215,0.7156076483837682,1.0645622933766181,v4_main_text,2000,76.33348181582744,,final_h100_v4,,,,,,
v4_main_text_step002500,5,2387.516326904297,27.16649284362793,17.146518266814457,0.7008006512383023,53.883053588867185,31.48567533561665,87.56932487487794,0.3896583467941184,0.9887614357121887,0.7233420938698549,0.717431838079269,9.35385513305664,9.330867815017701,0.7140180860989148,1.0661038892945869,v4_main_text,2500,76.9839856091105,,final_h100_v4,,,,,,
v4_main_text_step003000,5,2391.5968322753906,27.17180805206299,17.142106456527138,0.7005997102981155,53.950351333618165,31.48120329060263,87.34975891113281,0.38777480942901155,0.989379228596938,0.7236360237044821,0.7175787809097602,9.35997633934021,9.33582010269165,0.7124173789418625,1.0662882804566212,v4_main_text,3000,76.74900642079871,,final_h100_v4,,,,,,
v4_main_text_step004000,5,2389.6796630859376,27.17232723236084,17.152020501273185,0.7011259454451865,53.936960220336914,31.483469677488255,87.91233596801757,0.3908347374358467,0.9858063913885925,0.7241647934585662,0.7185804509843005,9.353877925872803,9.330207967758179,0.7168602675403085,1.066747141322867,v4_main_text,4000,75.44864328625445,,final_h100_v4,,,,,,
v4_main_text_step005000,5,2391.438784790039,27.174201107025148,17.146812536542583,0.7006108429482347,53.94648971557617,31.48089252217552,87.82740631103516,0.3906724002326472,0.9899151341169281,0.7228176641717702,0.7170490895276792,9.354775428771973,9.332657289505004,0.7171960997356857,1.0649403352937186,v4_main_text,5000,76.81590469111862,,final_h100_v4,,,,,,
v4_main_text_step006000,5,2391.564468383789,27.174689388275148,17.139889470883553,0.7001641297755363,53.95463485717774,31.478053205114566,87.84087181091309,0.3907476754429019,0.9880681522130381,0.7236793851503223,0.7178187634796125,9.362742471694947,9.339434671401978,0.7168321088336613,1.0653342568631883,v4_main_text,6000,76.62216223800826,,final_h100_v4,,,,,,
v4_main_text_step007000,5,2387.69462890625,27.158620738983153,17.1510239152238,0.7010205139586103,53.92785491943359,31.4818241070746,88.24834384918213,0.3913029124047508,0.9920272195138331,0.7230816862338576,0.7170660470321558,9.356374979019165,9.335403156280517,0.7147863680451011,1.0643224054027738,v4_main_text,7000,76.41333128718966,,final_h100_v4,,,,,,
v4_main_text_step007992,5,2382.7663848876955,27.124657917022706,17.153804289236717,0.7009236616838065,53.928422927856445,31.482770734328334,87.42548789978028,0.3875937997434534,0.9842902786100203,0.7245667855950777,0.7184965896782801,9.359355449676514,9.332839107513427,0.7033288876620694,1.06721620952236,v4_main_text,7992,75.51752810351857,,final_h100_v4,,,,,,
v4_qualitystrict_text_step000000,5,2388.272933959961,27.141859817504884,17.145682187223876,0.7014321437617845,53.92921142578125,31.480415995502398,87.55914821624756,0.3893451826716835,0.9901929360775321,0.7242891383143902,0.7182791553615061,9.357266187667847,9.330856037139892,0.7205800702171575,1.066982616260474,v4_qualitystrict_text,0,78.10331794584638,,final_h100_v4,,,,,,
v4_qualitystrict_text_step000100,5,2390.18420715332,27.15757532119751,17.152008947333304,0.7005428909521015,53.95023765563965,31.48308059902372,87.73999328613282,0.38947407578852156,0.9898808495308028,0.7236582387007915,0.7180138609565061,9.359530878067016,9.336498737335205,0.711777589347389,1.0658131644760584,v4_qualitystrict_text,100,77.53758332369753,,final_h100_v4,,,,,,
v4_qualitystrict_text_step000250,5,2391.2310485839844,27.182662200927734,17.14028988521068,0.700579137800953,53.94216651916504,31.4812078961475,87.86202888488769,0.39042269098270843,0.9873485755772193,0.7234573397600277,0.7176456294800662,9.353397703170776,9.330536794662475,0.7077798601394385,1.0653968418862703,v4_qualitystrict_text,250,75.07015958551753,,final_h100_v4,,,,,,
v4_qualitystrict_text_step000500,5,2388.2729583740233,27.162712001800536,17.140293994556863,0.7004491529453055,53.94181785583496,31.483489689761445,87.50577125549316,0.38929996429137054,0.989198907536391,0.7227474887545232,0.7168265672656254,9.349559545516968,9.329460906982423,0.7013228166990192,1.0651657402787724,v4_qualitystrict_text,500,75.72585745291943,,final_h100_v4,,,,,,
v4_qualitystrict_text_step000750,5,2390.2754241943358,27.185830211639406,17.14150116332747,0.7005739185525448,53.98227729797363,31.477392185300808,87.81785659790039,0.3897883592925392,0.9892241893441094,0.7228408720944743,0.7167931857910086,9.352449035644531,9.330754280090332,0.7048489643143184,1.0651289645113238,v4_qualitystrict_text,750,75.1325899430988,,final_h100_v4,,,,,,
v4_qualitystrict_text_step001000,5,2388.0177307128906,27.164256286621093,17.151398195344623,0.7010337133739422,53.940710830688474,31.481759090151883,87.33322010040283,0.38904450158408227,0.9901370751433725,0.7229965547869147,0.7163995936687294,9.354961347579955,9.330038356781007,0.7054239647128157,1.0646276198795195,v4_qualitystrict_text,1000,75.44871384439904,,final_h100_v4,,,,,,
v4_qualitystrict_text_step001500,5,2387.846716308594,27.13883066177368,17.142907737838506,0.7003526187634904,53.90562286376953,31.482890298388906,87.75853233337402,0.3899525773893362,0.9871078400613629,0.7219478761730167,0.7160951781690689,9.345564842224121,9.321563148498536,0.7160404413201091,1.0648028644134402,v4_qualitystrict_text,1500,76.7127609421378,,final_h100_v4,,,,,,
v4_qualitystrict_text_step002000,5,2390.9824035644533,27.175927066802977,17.145653034482887,0.7007022774180779,53.98091430664063,31.4775268156648,87.5078535079956,0.3889338330885065,0.988811362082226,0.7215367670658128,0.7156103208111649,9.34803032875061,9.322933387756347,0.6962694468306451,1.0658394014525645,v4_qualitystrict_text,2000,76.09444226350061,,final_h100_v4,,,,,,
v4_qualitystrict_text_step002500,5,2387.198861694336,27.151534652709962,17.14809179773074,0.700618255509088,54.022559356689456,31.474876745898893,87.59738330841064,0.39025903841945453,0.9888294465318183,0.7227888744203527,0.7170370262748351,9.34908561706543,9.32448239326477,0.7063507508901095,1.0658523659761472,v4_qualitystrict_text,2500,74.26438640051506,,final_h100_v4,,,,,,
v4_qualitystrict_text_step003000,5,2387.121597290039,27.169917011260985,17.150629472890294,0.7009760352393466,53.95933380126953,31.478947040517266,87.7302417755127,0.3898398981998114,0.9868725358277668,0.7217293690190937,0.7155601503888338,9.346597909927368,9.324811601638794,0.7106908374911087,1.0658430911863974,v4_qualitystrict_text,3000,77.04898267067767,,final_h100_v4,,,,,,
v4_qualitystrict_text_step004000,5,2389.2186279296875,27.176681137084962,17.14150238973,0.7005016956588748,53.99674034118652,31.47580553584868,87.28083152770996,0.38921871492345606,0.9883278908206805,0.7222480101788123,0.7161681672665845,9.348193597793578,9.325523376464844,0.7116674631619213,1.0652107636678303,v4_qualitystrict_text,4000,75.6223094130547,,final_h100_v4,,,,,,
v4_qualitystrict_text_step005000,5,2391.592758178711,27.186925888061523,17.13307556858164,0.7001958781183679,53.98203620910645,31.478342811961557,87.96218814849854,0.3910372909093967,0.9891757721594441,0.7247286500993237,0.7187293394420278,9.36374111175537,9.341246223449707,0.7217403517055485,1.0652811296250637,v4_qualitystrict_text,5000,77.98061014332816,,final_h100_v4,,,,,,
v4_qualitystrict_text_step006000,5,2389.6754608154297,27.188587188720703,17.14888743730588,0.7009637349011657,53.949567031860354,31.479149533770975,88.04288139343262,0.3913471929202622,0.992535343644428,0.7246551550035109,0.7191135878322685,9.363190269470214,9.340460109710694,0.7073121472322967,1.064755354337311,v4_qualitystrict_text,6000,77.61176969199576,,final_h100_v4,,,,,,
v4_qualitystrict_text_step007000,5,2389.3722259521483,27.172647190093993,17.141590163270678,0.7005992657237,53.93892555236816,31.479617897803216,87.13814296722413,0.38674194657868466,0.9911224779751535,0.7235298384675068,0.7176972997358206,9.352928876876831,9.329904699325562,0.7096959545761832,1.064974109810286,v4_qualitystrict_text,7000,75.43389224012526,,final_h100_v4,,,,,,
v4_qualitystrict_text_step007992,5,2388.498016357422,27.152606201171874,17.143569872270422,0.7004937203812005,53.93138732910156,31.48378654548923,87.70690631866455,0.3900300381185267,0.9845669441444279,0.72344400260952,0.7172914740955869,9.34900541305542,9.325889682769775,0.7158700123923182,1.0661527417662722,v4_qualitystrict_text,7992,77.67824228342761,,final_h100_v4,,,,,,
shifted_lognormal_base,5,2158.988116455078,25.54275789260864,17.5267259016555,0.747741407082706,54.19499588012695,31.452194510063133,63.54195232391358,0.3555071672043221,,0.8858062070364184,,10.456490755081177,,0.6711395637736695,1.1855712267081981,shifted_lognormal,0,,,noaction_shifted,"Shifted log-normal timestep, clean context",72.35742227732871,torchvision_r3d18_kinetics400,5,16,112
shifted_lognormal_step000100,5,2179.8507690429688,25.597945594787596,17.517121369121323,0.7484494681659222,54.154518127441406,31.452368586569083,62.68432140350342,0.3553314841155009,,0.8808011766509667,,10.411869859695434,,0.6695247974839569,1.191653382182635,shifted_lognormal,100,,,noaction_shifted,"Shifted log-normal timestep, clean context",70.95485701508454,torchvision_r3d18_kinetics400,5,16,112
shifted_lognormal_step000250,5,2136.5436828613283,25.415529251098633,17.631792740315632,0.7518048158726313,54.08115119934082,31.46234888872317,60.11644439697265,0.33298465923875015,,0.8607801883365772,,10.330570507049561,,0.6817167815090294,1.1913504260349006,shifted_lognormal,250,,,noaction_shifted,"Shifted log-normal timestep, clean context",74.71549411328752,torchvision_r3d18_kinetics400,5,16,112
shifted_lognormal_step000500,5,2134.9008392333985,25.495070457458496,17.7095584194767,0.7555462731567898,53.9515380859375,31.470604584871285,55.15020198822022,0.3021232661528184,,0.8250633798557576,,10.129193544387817,,0.683907462775774,1.1904295489185885,shifted_lognormal,500,,,noaction_shifted,"Shifted log-normal timestep, clean context",71.86130829145733,torchvision_r3d18_kinetics400,5,16,112
shifted_lognormal_step001000,5,2106.725357055664,25.3152795791626,17.843610949943905,0.7606257326440036,53.78301239013672,31.48426320292115,51.565598487854004,0.28155908275244645,,0.7971515923155255,,9.959428358078004,,0.6952439906169146,1.2073433760150107,shifted_lognormal,1000,,,noaction_shifted,"Shifted log-normal timestep, clean context",69.62457922003722,torchvision_r3d18_kinetics400,5,16,112
uniform_cleanctx_base,5,2149.0058685302733,25.46404085159302,17.550082102127917,0.7486557154016884,54.15869789123535,31.45271150153922,63.92031707763672,0.35901579956264296,,0.8880284734998926,,10.46735920906067,,0.6731411366953933,1.1899230377428993,uniform_cleanctx,0,,,noaction_shifted,"Uniform timestep, clean context",73.0964849991914,torchvision_r3d18_kinetics400,5,16,112
uniform_cleanctx_step000500,5,2135.8696197509767,25.42097673416138,17.732082608929108,0.7548956020956196,53.905710983276364,31.475537080214604,55.84204521179199,0.3055932737838375,,0.8299728304003435,,10.157121801376343,,0.6936980657529318,1.1968508660909074,uniform_cleanctx,500,,,noaction_shifted,"Uniform timestep, clean context",69.6621235586149,torchvision_r3d18_kinetics400,5,16,112
uniform_cleanctx_step001000,5,2121.4385498046877,25.36243953704834,17.774678985091686,0.7574253804697728,53.891197204589844,31.47711396312592,52.82635612487793,0.2879999919107128,,0.8115946868363683,,10.045363712310792,,0.6969433102524489,1.198796874307612,uniform_cleanctx,1000,,,noaction_shifted,"Uniform timestep, clean context",69.70778211228199,torchvision_r3d18_kinetics400,5,16,112
uniform_cleanctx_step002000,5,2114.657565307617,25.290663528442384,17.796095300189013,0.7582803944663435,53.86246566772461,31.481495988716283,51.69326629638672,0.280237881980849,,0.8031711998894953,,9.981512260437011,,0.6946217030284659,1.1976650519532934,uniform_cleanctx,2000,,,noaction_shifted,"Uniform timestep, clean context",66.81871513391775,torchvision_r3d18_kinetics400,5,16,112
uniform_cleanctx_step003000,5,2109.2437957763673,25.256758403778075,17.817114341771884,0.7596110873968362,53.8353874206543,31.483905810935784,50.912852668762206,0.2767467319318051,,0.8003688588654899,,9.974091005325317,,0.6882906554933383,1.2011896381655636,uniform_cleanctx,3000,,,noaction_shifted,"Uniform timestep, clean context",70.4165504901026,torchvision_r3d18_kinetics400,5,16,112
uniform_cleanctx_step004000,5,2116.2439147949217,25.308864402770997,17.8082647471282,0.758878261352515,53.823024368286134,31.483293543048397,51.10788841247559,0.27723735007395556,,0.7971306082273246,,9.953458642959594,,0.6856971080832343,1.1971345447598947,uniform_cleanctx,4000,,,noaction_shifted,"Uniform timestep, clean context",70.46127916366959,torchvision_r3d18_kinetics400,5,16,112
uniform_cleanctx_step006000,5,2115.9398345947266,25.284082221984864,17.83243354490411,0.7600428191194825,53.7878173828125,31.484517895702417,49.716070556640624,0.2718857738136933,,0.7974207393465383,,9.964396524429322,,0.6935809541529177,1.2102246345926568,uniform_cleanctx,6000,,,noaction_shifted,"Uniform timestep, clean context",68.75602261712729,torchvision_r3d18_kinetics400,5,16,112
uniform_cleanctx_step007992,5,2108.088070678711,25.243503284454345,17.841652445922485,0.7604330540017656,53.780630874633786,31.48666326691862,49.604541015625,0.2706583144439068,,0.7960941169044105,,9.95537896156311,,0.6912704647883159,1.2043955872925265,uniform_cleanctx,7992,,,noaction_shifted,"Uniform timestep, clean context",69.57342845032832,torchvision_r3d18_kinetics400,5,16,112
uniform_cleanctx_step010000,5,2105.7577209472656,25.24528980255127,17.833012982774154,0.7603565446665217,53.817908477783206,31.483633627421757,50.36542434692383,0.2738233606308953,,0.796381674080586,,9.946204710006715,,0.6829223711033198,1.2035676282531784,uniform_cleanctx,10000,,,noaction_shifted,"Uniform timestep, clean context",69.75976213515113,torchvision_r3d18_kinetics400,5,16,112
uniform_cleanctx_step012000,5,2109.1824645996094,25.24783363342285,17.852440820672506,0.760420055371348,53.778791427612305,31.48726472274759,49.926543617248534,0.27167864284243715,,0.7964809725864201,,9.953341388702393,,0.6854387217095316,1.2062871505211616,uniform_cleanctx,12000,,,noaction_shifted,"Uniform timestep, clean context",67.93959458819745,torchvision_r3d18_kinetics400,5,16,112
uniform_cleanctx_step014000,5,2111.2114532470705,25.267520713806153,17.827979322839973,0.7597177095604467,53.875983810424806,31.480513843145513,50.3605260848999,0.27248089064879105,,0.7968681127818076,,9.953772592544556,,0.6770651650817254,1.2011077523258364,uniform_cleanctx,14000,,,noaction_shifted,"Uniform timestep, clean context",68.72721627167354,torchvision_r3d18_kinetics400,5,16,112
uniform_cleanctx_step015984,5,2117.928176879883,25.301106643676757,17.819840058276586,0.7594493818273854,53.7836254119873,31.487727320229602,49.68180828094482,0.27123255168705496,,0.798732373098833,,9.968224811553956,,0.6836692460184055,1.205779778674879,uniform_cleanctx,15984,,,noaction_shifted,"Uniform timestep, clean context",70.21747530854364,torchvision_r3d18_kinetics400,5,16,112
